,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,caption_1,caption_2,caption_3,caption_4,caption_5
1445,-163.2443,50.903988,-18.57865,24.566614,-16.535769,28.243979,2.0109434,9.738498,-12.147269,12.659331,-4.001338,13.782522,-6.8269634,A high pitched siren sounds and produces electronic music.,Electronic sirens and a repeated pattern of descending notes,Electronic sirens and descending notes in a repeating pattern,"Synthesized, processed electronic noise which offers no reason.",Synthesized and processed electronic noise for no reason.
1446,-98.02641,2.920191,-57.037647,-3.5096712,-15.839288,7.6948123,-9.473498,16.762836,-7.398848,21.549545,-5.056259,21.129297,-3.7365837,The fountain water flows continuously over the rocks.,Water is going down a stream at a steady rate with a slight whistle.,Water is slowly streaming down as it for some reason makes a whistling sound.,Water runs continuously over rocks in a fountain.,Water splashes consistently into a pool or puddle.
1447,-98.98235,66.20513,-143.13982,-25.882664,-45.43044,-5.744317,-17.126785,5.047908,-20.072643,5.95418,-21.74259,11.578141,6.6925025,A crowd yells and cheers happily before some start to cheer angrily.,"Before some start to cheer angrily, a crowd cheers happily.",Men and women are yelling loudly and angrily at each other.,"Men and women cheer, shout, and yell, continuously.",Shouts and cheers are yelled out by men and women.
1448,-162.5021,190.82857,22.23414,23.401766,2.147755,12.413372,-9.900224,7.6296277,-15.0866165,5.4950924,-14.563039,7.6352363,-12.47702,"An airplane is flying overhead with women talking in the background, children yelling, and birds chirp.","Birds chirped, children yelled, and women talked in the background as an airplane flew overhead.",The children are playing quietly outside while the birds are chirping loudly.,Traffic is flowing and birds are chirping nearby while people are talking in the background.,"Traffic is flowing steadily, birds are chirping nearby and people are talking in the background."
1449,-150.24712,25.436035,-73.33032,-12.712256,-37.172157,-8.81534,-24.935339,-2.7585578,-19.627832,-0.05822432,-17.83976,4.095836,-16.966276,Ocean waves splashing and moving ashore on a beach.,Ocean waves were splashing and moving ashore onto a beach.,Water flows and splashes at an inconsistent rate.,Water is splashing around before a larger splash happens.,Waves of water are lapping against the shore of an ocean.
1450,-231.76431,140.04134,18.651861,45.580128,-6.7025166,9.683032,-15.497515,2.7217748,-8.106927,7.333304,-7.0245748,4.436464,-7.128341,"A low wind howls, thunder rumbles, and heavy rain hits the ground continuously over time.","The thunder roars, followed by rain that gets progressively heavier.","Thunder rumbles, then rain drizzles down and is followed by more thunder.","Thunder rumbles, then rain starts to fall and grows progressively heavier.","Wind gusts and waves pound, accompanied by steady rainfall."
1451,-165.46754,65.72666,-6.751086,31.812536,-28.93101,21.025331,-8.174185,5.252734,-11.238229,9.936543,-14.963387,14.665849,-17.014433,A group of birds are chirping louder and louder.,Many birds are chirping to one another in a forest.,Rain drizzles in the middle of the singing of a group of birds.,Several species of birds are chirping with some being louder than others.,Someone is walking lightly on their feet as a bird is chirping in the background.
1452,-117.71878,18.074226,-78.73665,-31.580845,-48.001404,-17.700575,-43.077114,-9.93604,-34.856037,-4.7452326,-25.802893,-0.44282752,-21.578676,A steady rainfall is louder than any other noises.,Other noises are obscured by a steady rainfall.,Water falling into what seems to be a river or a lake.,Water flows and splashes in to a river.,"as the wind blows, water falls with high force from an high above."
1453,-93.78717,132.11224,-52.285442,21.085264,-13.00023,7.045247,-15.15847,3.1787145,-13.563481,3.15342,-13.995546,-2.7052214,-9.896837,A car revs up while heavy machinery is being operated.,A dump truck backing up and then stopping to go forward.,A motor vehicle passes by a short distance away and then another vehicle approaches.,A truck is moving and it accelerates and slows down,The dump truck is backing up and waiting to go forward.
1454,-109.953354,170.6223,23.214556,13.9345045,15.688893,1.7526178,4.239616,10.466072,-2.4188764,10.689349,-3.060697,6.6915374,-10.605477,A car engine steadily increasing speed and then shifts gear.,An old vehicle is driving at high speed down the road.,Someone is riding a motorcycle in the rain.,The old vehicle drives speedily down the road.,a car engine is steadily increasing speeds and then shifts gears
1455,-44.719463,84.637764,-6.05344,33.178806,-3.448547,12.025936,-4.9380302,12.102494,-4.843659,9.484325,-8.07433,13.526755,-9.810346,A bus was speedily moving on the road with the windows wound down,A bus with the windows down was moving quickly on the road.,Rain falls heavily and raindrops splash in the background,Rain falls heavily while individual rain drops splash faintly in the background.,"Rain falls loudly onto the ground as someone walks, tapping once, before a car passes."
1456,-144.88351,161.3546,-19.625105,11.808878,38.6579,30.542364,-2.384959,10.721899,-5.480364,4.794305,-9.983186,-0.5580051,-12.446914,An aircraft prepares to take off from the ground.,An airplane about to take off into the air.,"Multiple planes flying in the sky, some louder than others",The idling of an engine of a plane before lift off,a plane engine is whirring before taking off
1457,-100.1106,142.58755,-11.5911665,21.111414,0.27699158,24.908216,-1.1921844,0.4690282,-9.732124,5.918789,-10.686005,9.373821,-7.886202,A ship in the water is honking its horn,The horn of a ship is honking in the water,In the distance is a ship horn bellowing and wind is blowing in the foreground.,"Wind in the foreground, and a ship horn bellowing in the distance.",a boat is blowing its horn in the background
1458,-482.553,55.68735,5.9008875,2.8046944,-2.6271136,-2.0873244,0.787452,4.3857536,7.4498787,11.678031,10.6086,12.209047,10.558787,A bell ringing many times with an echo.,A metal object being hit by another metal object and it resonating.,Someone tapping on a metallic pitch shifting instrument.,"Two metal objects are forced together, creating a loud noise.",You can tap on this metallic instrument to check your pitch.
1459,-307.94724,72.96488,8.297522,29.773771,10.671505,14.812093,3.3524616,8.053636,2.7366366,7.439046,0.28767446,7.921999,1.4767869,A person rubs his hand on a surface and speaks.,"As the man is rubbing his hands together in the cold, he talks for a moment and walks away.","Clothes and hand rubbing together, a man talks a moment followed by four steps walking away.",Someone rubs his hand on a surface and speaks.,clothing rustles around on a person and a man speaks
1460,-234.85614,113.49941,-4.663935,42.39379,-6.9279284,11.240058,11.70435,4.989219,2.6628394,8.9723835,-3.7754905,3.105422,-6.2773647,A dryer is running with a few pieces of clothing while a pipe is being banged.,A pipe is clanged as a dryer runs with only a light load of clothing.,Metal is steadily clanking followed by hard metal thuds.,"While a machine runs in the background, something metallic is struck.",a machine running in the back ground and something metallic being struck
1461,-51.08387,-0.5286341,-25.578514,36.33056,-19.804798,11.731352,-10.590018,30.724184,-12.868484,19.979002,-21.223396,22.244946,-17.667747,A machine is operating at an unsteady tempo and varied speed.,A machine is running at an irregular tempo and speed.,A slow electronic whir from something like electronic drills is humming in synchrony.,A slow whir of something like electronic drills running in synchrony.,Someone is using an electric sewing machine while another engine is whirring in the background
1462,-92.495415,86.8803,-40.54772,10.964486,-20.454037,18.654663,-19.745403,7.808453,-26.277708,1.3159453,-14.095598,2.500559,-16.861832,A carnival music is playing with drums and musical instruments.,"A band playing an instrumental music, different instruments in a harmony",An orchestra plays a happy melody while the strings and wind instruments are being played.,"An orchestra plays a happy melody, strings and wind instruments playing.",Musical instruments and drums are playing carnival music.
1463,-146.15361,199.07127,-0.41759294,21.170925,-2.2342322,16.432991,-5.6446104,10.242971,-5.694021,7.7204094,-5.239184,1.1220748,-9.17565,A helicopter is flying while two people are making conversation.,Men are having a conversation as the whirl of a helicopter is behind them.,Some men are having a conversation with the whirling of an airplane or helicopter propeller in the background,Two men are talking with a plane engine in the background and birds tweeting at the end.,Two men in a flying helicopter were talking to themselves.
1464,-72.216736,140.34232,-3.2632706,27.578304,-40.506767,18.301332,-22.322891,3.106406,-18.95136,-5.221031,-22.305628,-1.8482457,-5.85362,A dryer rumbling along sounds like a drummer section of a marching band.,A hail storm is hitting a metal roof loudly,A machine is running and hard objects are rolling around in a metal drum.,Metal objects shaking in the back of a truck as it drives down the highway.,Solid things roll inside a metal drum while a machine runs.
1465,-35.529938,141.32086,-31.632288,7.8543925,-15.029761,5.939267,-38.04366,8.108763,-16.455582,11.248357,-21.093458,-12.366359,-8.608939,A helicopter is flying over from a distance that is getting closer.,Air is being sucked into an engine system.,Air is being sucked into an the system of an engine.,The engine of an airplane made loud noises as it came closer to the ground.,a airplane engine is making noise louder and louder as time goes on
1466,-221.12335,128.57059,-23.28046,14.4546585,-16.036282,-1.0580472,-20.450151,1.1473277,9.232142,-0.8744368,-16.644958,1.0055583,-12.803254,"A radio is switched over several different stations, most of them music stations.",A radio tuner being adjusted across static and different radio stations.,A radio tuner being adjusted caused static across different radio stations.,"While the radio dial attempts to tune into a station, it catches several different stations.",A radio dial catches several different stations during tuning
